plant_name,unit_name,plant_unit_name,owner,parent_company,capacity_mw,status,start_year,retired_year,region,country_area,subnational_unit,latitude,longitude,technology,fuel_type,announced_year,construction_start,operating_year,mothballed_year,cancelled_year,wiki_url
,,,E.ON SE [100%],E.ON SE [100.0%],1100.0,cancelled,,,Europe,Belgium,,51.219216,4.402882,,,,,,,,https://www.gem.wiki/Antwerp_Power_Station
,,,ENGIE SA [100%],ENGIE SA [100.0%],125.0,retired,,,Europe,Belgium,,50.5851,5.418,,,,,,,,https://www.gem.wiki/Awirs_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],300.0,retired,,,Europe,Belgium,,50.5851,5.418,,,,,,,,https://www.gem.wiki/Awirs_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],92.0,retired,,,Europe,Belgium,,50.42,4.556,,,,,,,,https://www.gem.wiki/Farciennes_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],110.0,retired,,,Europe,Belgium,,50.42,4.556,,,,,,,,https://www.gem.wiki/Farciennes_power_station
,,,Eneco Zuid Nederland BV [100%],Mitsubishi Corp [80.0%]; Chubu Electric Power Co Inc [20.0%],280.0,retired,,,Europe,Belgium,,50.940323,5.491806,,,,,,,,https://www.gem.wiki/Genk-Langerlo_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],124.0,retired,,,Europe,Belgium,,51.2234,5.099,,,,,,,,https://www.gem.wiki/Mol_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],131.0,retired,,,Europe,Belgium,,51.2234,5.099,,,,,,,,https://www.gem.wiki/Mol_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],50.0,retired,,,Europe,Belgium,,50.4034,4.3844,,,,,,,,https://www.gem.wiki/Monceau-Sur-Sambre_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],116.0,retired,,,Europe,Belgium,,50.4034,4.3844,,,,,,,,https://www.gem.wiki/Monceau-Sur-Sambre_power_station
,,,ENGIE SA [100%],ENGIE SA [100.0%],133.0,retired,,,Europe,Belgium,,51.130257,3.759061,,,,,,,,https://www.gem.wiki/Rodenhuize_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],130.0,retired,,,Europe,Belgium,,50.78342,3.488385,,,,,,,,https://www.gem.wiki/Ruien_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],290.0,retired,,,Europe,Belgium,,50.78342,3.488385,,,,,,,,https://www.gem.wiki/Ruien_power_station
,,,Electrabel NV/SA [100%],ENGIE SA [100.0%],136.0,retired,,,Europe,Belgium,,51.123274,4.272785,,,,,,,,https://www.gem.wiki/Schelle_power_station
,,,RMU Banovici dd [100%],RMU Banovici dd [100.0%],350.0,shelved,,,Europe,Bosnia and Herzegovina,,44.4,18.5333,,,,,,,,https://www.gem.wiki/Banovici_power_station
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],300.0,cancelled,,,Europe,Bosnia and Herzegovina,,44.05,17.45,,,,,,,,https://www.gem.wiki/Bugojno_Thermal_Power_Project
,,,Rudnik i Termoelektrana Gacko AD [100%],Elektroprivreda Republike Srpske AD,300.0,operating,,,Europe,Bosnia and Herzegovina,,43.172137,18.511555,,,,,,,,https://www.gem.wiki/Gacko_Thermal_Power_Plant
,,,"Gacko Thermal Power Plant, Development and Investment doo [100%]",Elektroprivreda Republike Srpske AD [100.0%],350.0,pre-permit,,,Europe,Bosnia and Herzegovina,,43.172259,18.512728,,,,,,,,https://www.gem.wiki/Gacko_Thermal_Power_Plant
,,,Aluminij Industries doo [50%]; Elektroprivreda HZHB Mostar dd [50%],M.T. Abraham Group SA [50.0%]; Government of the Federation of Bosnia and Herzegovina [45.0%]; other [5.0%],500.0,cancelled,,,Europe,Bosnia and Herzegovina,,43.333,17.8,,,,,,,,https://www.gem.wiki/Glinica_power_station
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],110.0,operating,,,Europe,Bosnia and Herzegovina,,44.089633,18.113865,,,,,,,,https://www.gem.wiki/Kakanj_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],230.0,operating,,,Europe,Bosnia and Herzegovina,,44.089633,18.113865,,,,,,,,https://www.gem.wiki/Kakanj_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],300.0,shelved,,,Europe,Bosnia and Herzegovina,,44.089722,18.114444,,,,,,,,https://www.gem.wiki/Kakanj_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],300.0,cancelled,,,Europe,Bosnia and Herzegovina,,44.089722,18.114444,,,,,,,,https://www.gem.wiki/Kakanj_Thermal_Power_Plant
,,,RMU Kamengrad [100%],RMU Kamengrad [100.0%],215.0,cancelled,,,Europe,Bosnia and Herzegovina,,44.766667,16.666667,,,,,,,,https://www.gem.wiki/Kamengrad_Thermal_Power_Plant
,,,Elektroprivreda HZHB Mostar dd [100%],Government of the Federation of Bosnia and Herzegovina [90.0%]; other [10.0%],275.0,cancelled,,,Europe,Bosnia and Herzegovina,,43.64611,17.33139,,,,,,,,https://www.gem.wiki/Kongora_Thermal_Power_Plant
,,,to be determined [100%],to be determined [100.0%],110.0,cancelled,,,Europe,Bosnia and Herzegovina,,43.518304,18.652091,,,,,,,,https://www.gem.wiki/Miljevina_power_station
,,,EFT Rudnik i Termoelektrana Stanari doo [100%],Stanari Investments Ltd,300.0,operating,,,Europe,Bosnia and Herzegovina,,44.759289,17.823207,,,,,,,,https://www.gem.wiki/Stanari_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],100.0,operating,,,Europe,Bosnia and Herzegovina,,44.52104,18.606443,,,,,,,,https://www.gem.wiki/Tuzla_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],210.0,operating,,,Europe,Bosnia and Herzegovina,,44.52104,18.606443,,,,,,,,https://www.gem.wiki/Tuzla_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],200.0,operating,,,Europe,Bosnia and Herzegovina,,44.52104,18.606443,,,,,,,,https://www.gem.wiki/Tuzla_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],230.0,operating,,,Europe,Bosnia and Herzegovina,,44.52104,18.606443,,,,,,,,https://www.gem.wiki/Tuzla_Thermal_Power_Plant
,,,Elektroprivreda BiH dd [100%],Government of the Federation of Bosnia and Herzegovina [90.4%]; other [9.6%],450.0,cancelled,,,Europe,Bosnia and Herzegovina,,44.52,18.606111,,,,,,,,https://www.gem.wiki/Tuzla_Thermal_Power_Plant
,,,Comsar Energy Republika Sprska doo [100%],Comsar Energy Group [90.0%]; Elektroprivreda Republike Srpske AD,350.0,pre-permit,,,Europe,Bosnia and Herzegovina,,44.683446,18.968516,,,,,,,,https://www.gem.wiki/Ugljevik_power_station
,,,Rudnik i Termoelektrana Ugljevik AD [100%],Elektroprivreda Republike Srpske AD,300.0,operating,,,Europe,Bosnia and Herzegovina,,44.682187,18.967371,,,,,,,,https://www.gem.wiki/Ugljevik_power_station
,,,Jindal (BVI) Ltd [100%],Jindal Steel & Power Ltd [97.4%]; other [2.6%],300.0,cancelled,,,Africa,Botswana,,23.609295,26.774952,,,,,,,,https://www.gem.wiki/CIC_Domestic_power_station
,,,Mulilo Group Pty Ltd; Shumba Energy Ltd,Mulilo Group Pty Ltd; Shumba Energy Ltd,150.0,shelved,,,Africa,Botswana,,21.173611,27.5125,,,,,,,,https://www.gem.wiki/Mabesekwa_Export_Independent_Power_Plant
,,,Mmamabula Power Plant Development Pty Ltd [100%],Glendal Trading Pty Ltd,800.0,cancelled,,,Africa,Botswana,,23.609295,26.774952,,,,,,,,https://www.gem.wiki/Mmamabula_Energy_Project
,,,Mmamabula Power Plant Development Pty Ltd [100%],Glendal Trading Pty Ltd,300.0,cancelled,,,Africa,Botswana,,23.609295,26.774952,,,,,,,,https://www.gem.wiki/Mmamabula_Energy_Project
,,,Mmamabula Power Plant Development Pty Ltd [100%],Glendal Trading Pty Ltd,300.0,pre-permit,,,Africa,Botswana,,23.609295,26.774952,,,,,,,,https://www.gem.wiki/Mmamabula_Energy_Project
,,,African Energy Ltd [100%],Power Africa Pty Ltd [12.6%]; Alasdair Campbell Cooke [7.3%]; PS Consulting Pty Ltd [7.3%],600.0,shelved,,,Africa,Botswana,,23.609295,26.774952,,,,,,,,https://www.gem.wiki/Mmamabula_West_power_station
,,,African Energy Resources Ltd [100%],African Energy Resources Ltd [100.0%],600.0,cancelled,,,Africa,Botswana,,24.402096,26.573181,,,,,,,,https://www.gem.wiki/Mmamantswe_power_station
,,,GLC-CIC Mookane Power Holdings [100%],GCL Technology Holdings Ltd; Jindal Steel & Power Ltd; other,150.0,cancelled,,,Africa,Botswana,,23.6875,26.661389,,,,,,,,https://www.gem.wiki/Mookane_Domestic_Power_Project
,,,Botswana Power Corp [100%],Botswana Power Corp [100.0%],33.0,operating,,,Africa,Botswana,,22.5195,27.037,,,,,,,,https://www.gem.wiki/Morupule_A_Power_Station
,,,Botswana Power Corp [100%],Botswana Power Corp [100.0%],150.0,operating,,,Africa,Botswana,,22.522329,27.048833,,,,,,,,https://www.gem.wiki/Morupule_B_power_station
,,,Botswana Power Corp [100%],Botswana Power Corp [100.0%],150.0,cancelled,,,Africa,Botswana,,22.522329,27.048833,,,,,,,,https://www.gem.wiki/Morupule_B_power_station
,,,Energy & Natural Resource Corp [100%],Strata Energy Minerals and Resources Pty Ltd,150.0,shelved,,,Africa,Botswana,,22.55,27.133333,,,,,,,,https://www.gem.wiki/Morupule_IPP
,,,Energy & Natural Resource Corp [100%],Strata Energy Minerals and Resources Pty Ltd,150.0,cancelled,,,Africa,Botswana,,22.55,27.133333,,,,,,,,https://www.gem.wiki/Morupule_IPP
,,,Shumba Energy Ltd [100%],Shumba Energy Ltd [100.0%],150.0,cancelled,,,Africa,Botswana,,22.55,27.133333,,,,,,,,https://www.gem.wiki/Sechaba_power_station
,,,African Energy Ltd [100%],Power Africa Pty Ltd [12.6%]; Alasdair Campbell Cooke [7.3%]; PS Consulting Pty Ltd [7.3%],225.0,shelved,,,Africa,Botswana,,21.378798,27.440522,,,,,,,,https://www.gem.wiki/Sese_Integrated_Power_Project
,,,Eneva SA [100%],Eneva SA [100.0%],700.0,cancelled,,,Americas,Brazil,,22.908333,43.196389,,,,,,,,https://www.gem.wiki/A%C3%A7u_power_station
,,,Hydro Alunorte BV [100%],Hydro,52.0,operating,,,Americas,Brazil,,1.569926,48.754535,,,,,,,,https://www.gem.wiki/Barcarena_Alunorte_power_station
,,,Vale SA [100%],Vale SA [100.0%],300.0,cancelled,,,Americas,Brazil,,1.505833,48.625833,,,,,,,,https://www.gem.wiki/Barcarena_Vale_power_station
,,,Engie Brasil Energia SA [100%],Engie Brasil Energia SA [100.0%],72.0,retired,,,Americas,Brazil,,29.951312,51.622419,,,,,,,,https://www.gem.wiki/Charqueadas_power_station
,,,CTSul Central Termoelétrica Sul SA [100%],CTSul Central Termoelétrica Sul SA [100.0%],650.0,cancelled,,,Americas,Brazil,,29.515088,51.993256,,,,,,,,https://www.gem.wiki/CTSul_power_station
,,,Eneva SA [100%],Eneva SA [100.0%],360.0,operating,,,Americas,Brazil,,2.587312,44.338353,,,,,,,,https://www.gem.wiki/Itaqui_power_station
,,,Electra Jacui [100%],Electra Jacui [100.0%],350.0,cancelled,,,Americas,Brazil,,29.966667,51.633333,,,,,,,,https://www.gem.wiki/Jacu%C3%AD_New_power_station
,,,Diamante Geração de Energia Ltda [100%],Diamante Energia [100.0%],50.0,operating,,,Americas,Brazil,,28.452084,48.968482,,,,,,,,https://www.gem.wiki/Jorge_Lacerda_power_station
,,,Diamante Geração de Energia Ltda [100%],Diamante Energia [100.0%],66.0,operating,,,Americas,Brazil,,28.452084,48.968482,,,,,,,,https://www.gem.wiki/Jorge_Lacerda_power_station
,,,Diamante Geração de Energia Ltda [100%],Diamante Energia [100.0%],131.0,operating,,,Americas,Brazil,,28.452084,48.968482,,,,,,,,https://www.gem.wiki/Jorge_Lacerda_power_station
,,,Diamante Geração de Energia Ltda [100%],Diamante Energia [100.0%],363.0,operating,,,Americas,Brazil,,28.452084,48.968482,,,,,,,,https://www.gem.wiki/Jorge_Lacerda_power_station
,,,EDP Brasil SA [100%],EDP Brasil SA [100.0%],350.0,cancelled,,,Americas,Brazil,,2.528,44.3044,,,,,,,,https://www.gem.wiki/Maranh%C3%A3o_S%C3%A3o_Lu%C3%ADs_power_station
,,,Energias da Campanha Ltda [100%],Copelmi Mineração Ltda,363.0,pre-permit,,,Americas,Brazil,,31.6,53.733333,,,,,,,,https://www.gem.wiki/Nova_Seival_power_station
,,,Perfin Space X [50%]; Grafito [50%],Perfin Space X [50.0%]; Starboard Asset Ltda,345.0,operating,,,Americas,Brazil,,31.4506,53.77687,,,,,,,,https://www.gem.wiki/Pampa_Sul_power_station
,,,Engie Brasil Energia SA [100%],Engie Brasil Energia SA [100.0%],340.0,shelved,,,Americas,Brazil,,31.4506,53.77687,,,,,,,,https://www.gem.wiki/Pampa_Sul_power_station
,,,Ouro Negro Energia SA [100%],Ouro Negro Energia SA [100.0%],300.0,permitted,,,Americas,Brazil,,31.732865,53.58575,,,,,,,,https://www.gem.wiki/Pedras_Altas_power_station
,,,Eneva SA [100%],Eneva SA [100.0%],365.0,operating,,,Americas,Brazil,,3.5827,38.875,,,,,,,,https://www.gem.wiki/Porto_do_Pec%C3%A9m_power_station
,,,EDP Brasil SA [20%]; Mercurio Asset [80%],Mercurio Asset [80.0%]; EDP Brasil SA [20.0%],360.0,operating,,,Americas,Brazil,,3.5827,38.875,,,,,,,,https://www.gem.wiki/Porto_do_Pec%C3%A9m_power_station
,,,Âmbar Energia SA [100%],J&F Investimentos SA [100.0%],63.0,retired,,,Americas,Brazil,,31.5513644,53.6830179,,,,,,,,https://www.gem.wiki/Presidente_M%C3%A9dici_Candiota_power_station
,,,Âmbar Energia SA [100%],J&F Investimentos SA [100.0%],160.0,retired,,,Americas,Brazil,,31.5513644,53.6830179,,,,,,,,https://www.gem.wiki/Presidente_M%C3%A9dici_Candiota_power_station
,,,Âmbar Energia SA [100%],J&F Investimentos SA [100.0%],350.0,operating,,,Americas,Brazil,,31.5514,53.6828,,,,,,,,https://www.gem.wiki/Presidente_M%C3%A9dici_Candiota_power_station
,,,Consorcio Alumar [100%],Alcoa Corp [54.0%]; South32 Ltd [36.0%]; Rio Tinto Alcan Inc [10.0%],38.0,operating,,,Americas,Brazil,,2.5283,44.3044,,,,,,,,https://www.gem.wiki/S%C3%A3o_Luis_Alumar_power_station
,,,Copelmi Mineração Ltda [100%],Copelmi Mineração Ltda [100.0%],300.0,cancelled,,,Americas,Brazil,,31.454444,53.746389,,,,,,,,https://www.gem.wiki/Seival_power_station
,,,Carbonifera Metropolitana SA [100%],Carbonifera Metropolitana SA [100.0%],340.0,cancelled,,,Americas,Brazil,,28.516667,49.466667,,,,,,,,https://www.gem.wiki/Usitesc_power_station
,,,Hengyi Industrial (Brunei) Co Ltd [100%],Hengyi Group [70.0%]; Government of Brunei [30.0%],55.0,operating,,,Asia,Brunei,,5.000576,115.12298,,,,,,,,https://www.gem.wiki/Pulau_Muara_Besar_power_station
,,,Konsorcium Energia MK AD [100%],Stoket Ltd [64.0%]; Newbury Management Ltd [22.0%]; Cowlan Corporation Ltd [10.0%]; small shareholder(s) [4.0%],210.0,operating,,,Europe,Bulgaria,,42.285818,23.03283,,,,,,,,https://www.gem.wiki/Bobov_Dol_power_station
,,,Konsorcium Energia MK AD [100%],Stoket Ltd [64.0%]; Newbury Management Ltd [22.0%]; Cowlan Corporation Ltd [10.0%]; small shareholder(s) [4.0%],200.0,cancelled,,,Europe,Bulgaria,,42.285818,23.03283,,,,,,,,https://www.gem.wiki/Bobov_Dol_power_station
,,,Brikel EAD [100%],Ultimate Energy Investment Group LLC,50.0,operating,,,Europe,Bulgaria,,42.154555,25.906814,,,,,,,,https://www.gem.wiki/Brikel_power_station
,,,Brikel EAD [100%],Ultimate Energy Investment Group LLC,50.0,mothballed,,,Europe,Bulgaria,,42.154555,25.906814,,,,,,,,https://www.gem.wiki/Brikel_power_station
,,,Deven AD [100%],Solvay SA,121.0,operating,,,Europe,Bulgaria,,43.1963539,27.6326752,,,,,,,,https://www.gem.wiki/Deven_power_station
,,,Deven AD [100%],Solvay SA,53.0,operating,,,Europe,Bulgaria,,43.1963539,27.6326752,,,,,,,,https://www.gem.wiki/Deven_power_station
,,,Enemona [100%],Enemona [100.0%],400.0,cancelled,,,Europe,Bulgaria,,43.7825,23.2175,,,,,,,,https://www.gem.wiki/Lom_Power_Station
,,,TEC Maritsa 3 AD [100%],Bulgarian Energy Holding EAD,120.0,mothballed,,,Europe,Bulgaria,,42.051942,25.623344,,,,,,,,https://www.gem.wiki/Maritsa_3_power_station
,,,AES Corp [100%],AES Corp [100.0%],345.0,operating,,,Europe,Bulgaria,,42.1573,25.9084,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-1_power_station
,,,TPP Maritsa East 2 EAD [100%],Bulgarian Energy Holding EAD [100.0%],177.0,operating,,,Europe,Bulgaria,,42.254053,26.134007,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-2_power_station
,,,TPP Maritsa East 2 EAD [100%],Bulgarian Energy Holding EAD [100.0%],280.0,cancelled,,,Europe,Bulgaria,,42.254053,26.134007,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-2_power_station
,,,TPP Maritsa East 2 EAD [100%],Bulgarian Energy Holding EAD [100.0%],165.0,operating,,,Europe,Bulgaria,,42.254053,26.134007,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-2_power_station
,,,TPP Maritsa East 2 EAD [100%],Bulgarian Energy Holding EAD [100.0%],210.0,operating,,,Europe,Bulgaria,,42.254053,26.134007,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-2_power_station
,,,TPP Maritsa East 2 EAD [100%],Bulgarian Energy Holding EAD [100.0%],232.0,operating,,,Europe,Bulgaria,,42.254053,26.134007,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-2_power_station
,,,Contour Global Maritsa Iztok 3 AD [100%],KKR Co Inc [73.0%]; Bulgarian Energy Holding EAD [27.0%],227.0,operating,,,Europe,Bulgaria,,42.14502,26.003009,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-3_power_station
,,,Enel SpA; Natsionalna Elektricheska Kompania EAD,Bulgarian Energy Holding EAD; Enel SpA,700.0,cancelled,,,Europe,Bulgaria,,42.1444,26.0033,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-3_power_station
,,,RWE AG; Mariza Iztok Mining Co,Mariza Iztok Mining Co; RWE AG,600.0,cancelled,,,Europe,Bulgaria,,42.1444,26.0033,,,,,,,,https://www.gem.wiki/Maritsa_Iztok-4_power_station
,,,Toplofikacia Pernik EAD [100%],Bingham Management Ltd,105.0,operating,,,Europe,Bulgaria,,42.607124,23.078699,,,,,,,,https://www.gem.wiki/Republika_power_station
,,,Toplofikacia Ruse EAD [100%],Toplofikatsiya Pleven,30.0,mothballed,,,Europe,Bulgaria,,43.866654,26.010002,,,,,,,,https://www.gem.wiki/Ruse_Iztok_power_station
,,,Toplofikacia Ruse EAD [100%],Toplofikatsiya Pleven,110.0,mothballed,,,Europe,Bulgaria,,43.866654,26.010002,,,,,,,,https://www.gem.wiki/Ruse_Iztok_power_station
,,,Toplofikacia Ruse EAD [100%],Toplofikatsiya Pleven,110.0,operating,,,Europe,Bulgaria,,43.866654,26.010002,,,,,,,,https://www.gem.wiki/Ruse_Iztok_power_station
,,,Toplofikacia Ruse EAD [100%],Toplofikatsiya Pleven,60.0,operating,,,Europe,Bulgaria,,43.866654,26.010002,,,,,,,,https://www.gem.wiki/Ruse_Iztok_power_station
,,,Toplofikacia Sliven EAD [100%],Toplofikacia Sliven EAD [100.0%],30.0,operating,,,Europe,Bulgaria,,42.654762,26.325853,,,,,,,,https://www.gem.wiki/Sliven_power_station
,,,Toplofikacia Sliven EAD [100%],Toplofikacia Sliven EAD [100.0%],30.0,mothballed,,,Europe,Bulgaria,,42.654762,26.325853,,,,,,,,https://www.gem.wiki/Sliven_power_station
,,,Svilosa AD [100%],Svilosa AD [100.0%],60.0,retired,,,Europe,Bulgaria,,43.642272,25.305007,,,,,,,,https://www.gem.wiki/Svilosa_power_station
,,,TPP Varna EAD [100%],SIGDA OOD [100.0%],210.0,retired,,,Europe,Bulgaria,,43.19477,27.765472,,,,,,,,https://www.gem.wiki/Varna_power_station
,,,Vidachim AD [100%],Vidachim AD [100.0%],60.0,mothballed,,,Europe,Bulgaria,,43.948363,22.850904,,,,,,,,https://www.gem.wiki/Vidin_Works_power_station
,,,Botum Sakor Energy Co Ltd [100%],Royal Group,350.0,cancelled,,,Asia,Cambodia,,10.892928,103.389776,,,,,,,,https://www.gem.wiki/Botum_Sakor_power_station
,,,Oddormeanchey Power Industrial Co Ltd [100%],Han Seng Coal Mine Co Ltd [40.0%]; Guodian Kangneng [38.0%]; Beijing Willard Technology Co Ltd [12.0%]; China CAMC Engineering Co Ltd [10.0%],132.5,construction,,,Asia,Cambodia,,14.23008,104.26931,,,,,,,,https://www.gem.wiki/Han_Seng_power_station
,,,to be determined [100%],to be determined [100.0%],135.0,cancelled,,,Asia,Cambodia,,10.788192,103.762117,,,,,,,,https://www.gem.wiki/Kampot_power_station
,,,to be determined [100%],to be determined [100.0%],2400.0,cancelled,,,Asia,Cambodia,,11.399167,103.494722,,,,,,,,https://www.gem.wiki/Koh_Kong_power_station
,,,Dragon Power [100%],Dragon Power [100.0%],200.0,cancelled,,,Asia,Cambodia,,12.850556,102.609444,,,,,,,,https://www.gem.wiki/Pailin_power_station
,,,Cambodian Energy Ltd [100%],Leader Universal Holdings Bhd,50.0,operating,,,Asia,Cambodia,,10.740213,103.580827,,,,,,,,https://www.gem.wiki/Sihanoukville_CEL_power_station
,,,Cambodian Energy II Co Ltd [100%],Leader Universal Holdings Bhd,150.0,operating,,,Asia,Cambodia,,10.740213,103.580827,,,,,,,,https://www.gem.wiki/Sihanoukville_CEL_power_station
,,,CIIDG Erdos Hongjun Electric Power Co Ltd [100%],Cambodia International Investment Development Group Co Ltd; Erdos Group,135.0,operating,,,Asia,Cambodia,,10.732557,103.58347,,,,,,,,https://www.gem.wiki/Sihanoukville_CIIDG_power_station
,,,CIIDG Erdos Hongjun Electric Power Co Ltd [100%],Cambodia International Investment Development Group Co Ltd; Erdos Group,135.0,cancelled,,,Asia,Cambodia,,10.732557,103.58347,,,,,,,,https://www.gem.wiki/Sihanoukville_CIIDG_power_station
,,,Huadian Sihanoukville Power Generation Co Ltd [100%],Cambodia International Investment Development Group Co Ltd,350.0,operating,,,Asia,Cambodia,,10.73381,103.596159,,,,,,,,https://www.gem.wiki/Sihanoukville_CIIDG_power_station_2
,,,Cambodian Power & Electric Supply Co Ltd [100%],Cheung Sheng Global Holdings,300.0,cancelled,,,Asia,Cambodia,,10.6333,103.5,,,,,,,,https://www.gem.wiki/Sihanoukville_CSG_power_station
,,,Sihanoukville Special Economic Zone Co [100%],Cambodia International Investment Development Group Co Ltd,50.0,operating,,,Asia,Cambodia,,10.62902,103.63363,,,,,,,,https://www.gem.wiki/Sihanoukville_SEZ_power_station
